title,url,seendate,domain,NM_count,MO_count,ID_count,ND_count,SC_count,OH_count,ALL_RELEV_count,PA_count,AL_count,FL_count,IA_count,OR_count,NH_count,VA_count,AZ_count,KY_count,CT_count,USA_count,MI_count,KS_count,VT_count,RI_count,CA_count,ME_count,OK_count,IN_count,MS_count,NV_count,MT_count,TN_count,TX_count,GA_count,UT_count,HI_count,NE_count,MN_count,WI_count,CO_count,IL_count,WV_count,LA_count,AK_count,DE_count,NY_count,MD_count,WY_count,NC_count,SD_count,MA_count,NJ_count
"GovExec Daily : The Definition , History and Misunderstandings of Critical Race Theory",https://www.govexec.com/management/2021/05/govexec-daily-definition-history-and-misunderstandings-critical-race-theory/174376/,20210528T103000Z,govexec.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Our constitution should be burned : What critical race theorists really think of America -- Society Child -- Sott . net,https://www.sott.net/article/453358-Our-constitution-should-be-burned-What-critical-race-theorists-really-think-of-America,20210528T111500Z,sott.net,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  Critical Race Theory Is the New Racism , Says Texas Public Policy Foundation Scholar",https://www.theepochtimes.com/critical-race-theory-is-the-new-racism-says-texas-public-policy-foundation-scholar_3834668.html,20210528T131500Z,theepochtimes.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvey J . Graff : Attacks on  critical race theory  a dangerous assault on education,https://www.dispatch.com/story/opinion/columns/guest/2021/05/28/harvey-j-graff-attacks-critical-race-theory-dangerous-assault-education/7466627002/,20210528T131500Z,dispatch.com,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Loudoun County parents take the lead against critical race theory,http://www.msn.com/en-us/news/us/loudoun-county-parents-take-the-lead-against-critical-race-theory/ar-AAKtXGe,20210528T131500Z,msn.com,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teachers Say Laws Banning Critical Race Theory Are Leading To Self - Censorship,https://www.nhpr.org/post/teachers-laws-banning-critical-race-theory-are-leading-self-censorship,20210528T140000Z,nhpr.org,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Montana AG says critical race theory , some antiracism programs taught in schools are  discriminatory  ",https://www.msn.com/en-us/news/politics/montana-ag-says-critical-race-theory-some-antiracism-programs-taught-in-schools-are-discriminatory/ar-AAKufqd,20210528T150000Z,msn.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
You Wont Believe How Activists Pushed Loudoun Into Critical Race Theory,https://thefederalist.com/2021/05/28/you-wont-believe-how-activists-pushed-loudoun-county-schools-into-critical-race-theory/,20210528T150000Z,thefederalist.com,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona GOP Looks To Limit Critical Race Theory Training,https://www.knau.org/post/arizona-gop-looks-limit-critical-race-theory-training,20210528T161500Z,knau.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Montana AG says critical race theory , some anti - racism programs taught in schools are  discriminatory  ",https://thehill.com/homenews/state-watch/555933-montana-ag-says-critical-race-theory-some-antiracism-programs-taught-in,20210528T163000Z,thehill.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG Knudsen Issues Binding Opinion on Critical Race Theory,https://klyq.com/ag-knudsen-issues-binding-opinion-on-critical-race-theory/,20210528T173000Z,klyq.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11 States Consider Bans on Teaching Critical Race Theory,https://www.dailysignal.com/2021/05/28/11-states-consider-bans-on-teaching-critical-race-theory/,20210528T180000Z,dailysignal.com,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KUOW - Teachers Say Laws Banning Critical Race Theory Are Putting A Chill On Their Lessons,https://kuow.org/stories/teachers-say-laws-banning-critical-race-theory-are-putting-a-chill-on-their-lessons,20210528T180000Z,kuow.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY Times LIES About Texas Taking On Critical Race Theory :  Jingoistic Approach  Ignores Slavery,https://www.newsbusters.org/blogs/nb/clay-waters/2021/05/28/ny-times-lies-about-texas-taking-critical-race-theory-jingoistic,20210528T181500Z,newsbusters.org,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Florida teachers concerned about critical race theory  policing  in classrooms,https://www.jacksonville.com/story/news/education/2021/05/28/florida-teachers-concerned-critical-race-theory-policing-classrooms/5144044001/,20210528T183000Z,jacksonville.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Michigan GOP pushes critical race , trangender bills as school funding in limbo",https://www.bridgemi.com/michigan-government/michigan-gop-pushes-critical-race-trangender-bills-school-funding-limbo,20210528T183000Z,bridgemi.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carol Swain Commentary : Critical Race Theory Is a Cancer on Our Educational System,"https://www.expertclick.com/NewsRelease/Carol-Swain-Commentary-Critical-Race-Theory-Is-a-Cancer-on-Our-Educational-Sys-Carol-M.-Swain-,2021256711.aspx",20210528T184500Z,expertclick.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montana top prosecutor Austin Knudsen bans critical race theory programs,https://www.greatfallstribune.com/story/news/2021/05/28/montanas-top-prosecutor-austin-knudsen-bans-critical-race-theory-programs/5249580001/,20210528T191500Z,greatfallstribune.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WATCH The Babylon Bee nail the absurdity of Critical Race Theory | News Talk 550 KFYI | The Conservative Circus w / James T . Harris,https://kfyi.iheart.com/featured/the-conservative-circus-with-james-t-harris/content/2021-05-28-watch-the-babylon-bee-nail-the-absurdity-of-critical-race-theory/,20210528T191500Z,kfyi.iheart.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tennessee Governor Signs Bill Banning Critical Race Theory In Schools,https://thefederalist.com/2021/05/28/tennessee-governor-signs-bill-banning-critical-race-theory-in-schools/,20210528T193000Z,thefederalist.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chip And Joanna Gaines Labeled  Racist For Donating To Campaign Against Critical Race Theory : US : Christianity Daily,http://www.christianitydaily.com/articles/12008/20210528/chip-and-joanna-gaines-labeled-racists-for-donating-to-campaign-against-critical-race-theory.htm,20210528T194500Z,christianitydaily.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
State School Board committee OKs rule banning critical race theory,https://www.ksl.com/article/50175384/state-school-board-committee-oks-rule-banning-critical-race-theory,20210528T200000Z,ksl.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Race Theory Education : Ohio Republicans Introduce Bill to Ban CRT in Schools,https://www.nationalreview.com/news/ohio-republicans-introduce-bill-to-ban-critical-race-theory-in-schools/,20210528T201500Z,nationalreview.com,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deroy Murdock : Critical race theory loved by Democratic - left preaches Black failure . That is so wrong,https://www.foxnews.com/opinion/critical-race-theory-democratic-left-blacks-failure-deroy-murdock,20210528T201500Z,foxnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical race theory debate being had in more states,https://www.kxlh.com/news/america-in-crisis/critical-race-theory-debate-being-had-in-more-states,20210528T204500Z,kxlh.com,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Race Theory is Ron DeSanti newest boogeyman,http://www.orlandosentinel.com/opinion/scott-maxwell-commentary/os-prem-op-desantis-critical-race-theory-florida-scott-maxwell-20210528-aftxfhtnifa27fhoohy2kyugly-story.html,20210528T211500Z,orlandosentinel.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loudoun Parents Take Lead Against Critical Race Theory,https://www.realclearpolitics.com/2021/05/28/loudoun_parents_take_lead_against_critical_race_theory_543882.html,20210528T211500Z,realclearpolitics.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bill aiming to limit  critical race theory  derailed by parliamentary procedure,https://www.dallasnews.com/news/education/2021/05/28/bill-aiming-to-limit-critical-race-theory-derailed-by-parliamentary-procedure/,20210528T213000Z,dallasnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas  critical race theory  bill spiked on last - minute technicality,https://www.texastribune.org/2021/05/28/texas-critical-race-theory-greg-abbott/,20210528T214500Z,texastribune.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas bill aiming to limit  critical race theory  derailed by parliamentary procedure,https://www.msn.com/en-us/news/politics/texas-bill-aiming-to-limit-critical-race-theory-derailed-by-parliamentary-procedure/ar-AAKuJn1,20210528T230000Z,msn.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maine School Board Bars Anti - CRT Parent from Attending Daughter Graduation,https://www.amren.com/news/2021/05/maine-school-board-bars-anti-crt-parent-from-attending-daughters-graduation/,20210528T231500Z,amren.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
White - Out : Dont Cower From Calling Critical Race Theory  Anti - White  ,https://www.cnsnews.com/commentary/ilana-mercer/white-out-dont-cower-calling-critical-race-theory-anti-white,20210528T231500Z,cnsnews.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Republican - backed bill would penalize Michigan schools that teach critical race theory,https://www.fox17online.com/news/politics/republican-backed-bill-would-penalize-michigan-schools-that-teach-critical-race-theory,20210529T000000Z,fox17online.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montana AG finds some critical race theory programs illegal,https://www.idahopress.com/news/state/montana-ag-finds-some-critical-race-theory-programs-illegal/article_cda0650d-6b22-5685-b150-95f9a92a5676.html,20210529T001500Z,idahopress.com,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
On Wednesday CoastLine : Critical Race Theory is decades old so why is it the center of controversy now ? ,https://www.whqr.org/local/2021-05-28/on-wednesdays-coastline-critical-race-theory-is-decades-old-so-why-is-it-the-center-of-controversy-now,20210529T001500Z,whqr.org,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
New Essex Westford School Board member dismantles critical race theory on  Morning Drive  radio show,http://www.truenorthreports.com/new-essex-westford-school-board-member-dismantles-critical-race-theory-on-the-morning-drive-radio-show,20210529T011500Z,truenorthreports.com,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical race theory bill looks like it wont pass through Texas legislature this session,https://www.fox4news.com/news/critical-race-theory-bill-looks-like-it-wont-pass-through-texas-legislature-this-session,20210529T013000Z,fox4news.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas bill to ban the teaching of  critical race theory  spiked at the last minute on a technicality,https://www.mysanantonio.com/news/local/article/Texas-bill-ban-teaching-critical-race-theory-16211283.php,20210529T013000Z,mysanantonio.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Utah PTA votes to take no position on critical race theory in schools,https://kutv.com/news/local/utah-pta-votes-to-take-no-position-on-critical-race-theory-in-schools,20210529T014500Z,kutv.com,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NC Lt . Gov . Robinson to Newsmax : Critical Race Theory Mirrors Ku Klux Klan,https://www.wvlkam.com/news/nc-lt-gov-robinson-to-newsmax-critical-race-theory-mirrors-ku-klux-klan/,20210529T021500Z,wvlkam.com,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Texas bill to ban the teaching of critical race theory spiked at the last minute on a technicality,https://www.krgv.com/news/texas-bill-to-ban-the-teaching-of-critical-race-theory-spiked-at-the-last-minute-on-a-technicality,20210529T030000Z,krgv.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical race theory bill hits roadblock in Texas House,https://www.statesman.com/story/news/2021/05/28/critical-race-theory-bill-hits-roadblock-texas-house/5253906001/,20210529T031500Z,statesman.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exclusive CRT : Inside a VA County Curriculum for Racial Indoctrination,https://www.breitbart.com/politics/2021/05/28/exclusive-critical-race-theory-inside-virginia-countys-curriculum-racial-indoctrination/,20210529T031500Z,breitbart.com,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Waco ISD board passes anti - racism resolution in response to Texas critical race theory bill,https://wacotrib.com/news/local/education/waco-isd-board-passes-anti-racism-resolution-in-response-to-texas-critical-race-theory-bill/article_80ba1e7a-c006-11eb-8985-5f2cbe9c5bcd.html,20210529T031500Z,wacotrib.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montana AG Opinion Says Schools Are Prohibited From Teaching Critical Race Theory,https://www.ypradio.org/education/2021-05-28/montana-ag-opinion-says-schools-are-prohibited-from-teaching-critical-race-theory,20210529T043000Z,ypradio.org,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Krok Show : Woke CRT 8th Grade Teacher Wants You To Come To The Light . ,https://www.wbap.com/2021/05/28/chris-krok-show-woke-crt-8th-grade-teacher-wants-you-to-come-to-the-light/,20210529T071500Z,wbap.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
What is Critical Race Theory ( CRT ) and what should you know about it ? ,https://canadafreepress.com/article/critical-race-theory-is-moving-across-the-country,20210529T073000Z,canadafreepress.com,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montana top prosecutor bans critical race theory programs,https://www.jhnewsandguide.com/jackson_hole_daily/state_and_regional/montanas-top-prosecutor-bans-critical-race-theory-programs/article_e2a8db69-3759-5f1a-a22b-75f95632e2b4.html,20210529T084500Z,jhnewsandguide.com,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Five Ugly Truths About Critical Race Theory,https://freerepublic.com/focus/f-chat/3963401/posts,20210529T121500Z,freerepublic.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma  critical race theory  ban leads community college to cancel class that taught  white privilege  ,https://www.washingtonpost.com/education/2021/05/29/oklahoma-critical-race-theory-ban/,20210529T123000Z,washingtonpost.com,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Why Republicans want to ban critical race theory in schools,https://www.washingtonpost.com/education/2021/05/29/critical-race-theory-bans-schools/,20210529T123000Z,washingtonpost.com,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bill to ban critical race theory dies in Texas legislature,https://www.khou.com/article/news/politics/bill-ban-critical-race-theory-dies-texas-legislature/287-ace59b09-c354-4115-8874-7fd846c49e4a,20210529T140000Z,khou.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Biden civics grants spur Tennessee Republicans to ban critical race theory,https://tn.chalkbeat.org/2021/5/25/22453738/biden-administration-grants-critical-race-theory-racism-tennessee-republicans-lawmakers-teachers,20210529T143000Z,tn.chalkbeat.org,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Florida Economy  On a Really Positive Trajectory , Critical Race Theory , and Taking on Big Tech",https://wusfnews.wusf.usf.edu/politics-issues/2021-05-29/floridas-economy-on-a-really-positive-trajectory-critical-race-theory-and-taking-on-big-tech,20210529T151500Z,wusfnews.wusf.usf.edu,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical race theory ban leads Oklahoma college to cancel class that taught  white privilege  ,https://www.msn.com/en-us/news/us/critical-race-theory-ban-leads-oklahoma-college-to-cancel-class-that-taught-e2-80-98white-privilege-e2-80-99/ar-AAKvihx,20210529T154500Z,msn.com,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Debating history :  Critical race theory bill  draws concern from some,https://www.itemonline.com/news/local_news/debating-history-critical-race-theory-bill-draws-concern-from-some/article_37968488-7079-50a3-88c5-87e978caeab2.html,20210529T154500Z,itemonline.com,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical Race Theory : Misinformation and misapprehension,https://www.thespectrum.com/story/opinion/2021/05/29/critical-race-theory-misinformation-and-misapprehension/5250269001/,20210529T160000Z,thespectrum.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christopher Rufo reveals shocking critical race theory training Lockheed Martin employees underwent,https://www.bizpacreview.com/2021/05/29/christopher-rufo-reveals-shocking-critical-race-theory-training-lockheed-martin-employees-underwent-1081038/,20210529T161500Z,bizpacreview.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angry  woke  parents and teachers are trying to silence critics of critical race theory,https://www.foxnews.com/us/angry-woke-parents-teachers-silence-critical-race-theory,20210529T164500Z,foxnews.com,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro - Trump legal group files information request from Education Dept . over critical race theory,https://thehill.com/homenews/administration/556100-pro-trump-legal-group-files-request-for-information-from-education,20210529T183000Z,thehill.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oklahoma community college cancels class in reaction to  critical race theory  law,https://www.washingtonexaminer.com/news/oklahoma-college-class-critical-race-theory-law,20210529T193000Z,washingtonexaminer.com,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Critical Race Theory Implemented in Loudoun County , Virginia",https://www.breitbart.com/politics/2021/05/28/critical-race-theory-implemented-in-loudoun-county-virginia-after-backlash-over-woke-underground-railroad-simulation/,20210529T194500Z,breitbart.com,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"What is critical race theory , and why do Republicans want to ban it in schools ? ",https://www.msn.com/en-us/news/politics/what-is-critical-race-theory-and-why-do-republicans-want-to-ban-it-in-schools/ar-AAKvC7H,20210529T210000Z,msn.com,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
THE NEW HITLER YOUTH MOVEMENT : Critical Race Theory Is Promoting Reverse Racism Through Classic Bolshevik - Style Divide and Conquer Tactics,https://thecommonsenseshow.com/activism-agenda-21-conspiracy/new-hitler-youth-movement-critical-race-theory-promoting-reverse-racism-through-classic-bolshevik,20210529T211500Z,thecommonsenseshow.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
States Are Banning Critical Race Theory Education ( VIDEO ) ,https://www.newsy.com/stories/states-are-banning-critical-race-theory-education/,20210529T213000Z,newsy.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moms Learn Lengths a WA School Board Will Go to Silence Complaints On CRT and Masks . Youll Want to Sit Down for This ... ,https://pjmedia.com/news-and-politics/victoria-taft/2021/05/29/moms-learn-lengths-a-wa-school-board-will-go-to-silence-complaints-on-crt-and-masks-youll-want-to-sit-down-for-this-n1450563,20210529T220000Z,pjmedia.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Critical race theory false triad | Republican - American,https://www.rep-am.com/opinion/commentary/2021/05/29/critical-race-theorys-false-triad/,20210529T231500Z,rep-am.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
